"X.median_R_mean.lag_we","X.median_R_mean.lag1_we","X.percentage_age_we","X.Density_we","X.population_we","X.schoolClosing_we","X.restGatherings_we","X.cancEvents_we","X.testingPolicy_we","X.workClosing2a_we","X.grocery_and_pharmacy_we","X.transit_stations_we","X.transactiongrowth_we","X.workplaces_we","X.sre000d0_we","X.tre200d0_we","X.ure200d0_we","X.ferien_we","X.Canton_3","X.oneweek","Y","W"
0.184942765567768,0.0874542124542131,-3.84217020776994e-15,-5.07288872463359e-12,-4.27024503624157e-09,1.23786038384906e-15,-0.68360805860806,-0.220467032967032,-5.0609912481819e-17,-0.1510989010989,-5.68174096709737e-15,-9.0147969590254e-16,0.0535518665371593,-3.78928594801444e-15,-30.862463751526,-0.63940432500707,2.12189189943651,-0.0151098901098895,2.43915411393793e-14,0,1.44714285714286,0
-0.128134157509159,0.357948717948719,1.11967304592674e-13,-1.88240983074813e-11,4.28463175522103e-09,2.01379397235092e-16,-0.711080586080487,-0.220467032967023,1.14414156546145e-15,-0.151098901098904,-8.2150825212187e-15,2.49277321077026e-15,0.0276038921470123,-3.19715119392968e-15,52.9890472374863,-0.150536109888606,-2.41843568964144,-0.0151098901098916,-6.00210202269564e-13,0,1.26571428571429,0
0.0984043040293038,0.32223443223444,-4.30936481597754e-14,-3.1478965842132e-13,6.37674762934607e-08,-3.03205961754811e-16,-0.82097069597078,-0.220467032967042,1.01326381469143e-15,-0.151098901098878,1.26250174842298e-14,1.40418735357851e-14,0.0384587222325444,3.83138454551428e-15,-16.2539014804644,-0.0605540086568017,-2.08606930602433,-0.0151098901098845,2.0099063667568e-13,0,1.31,0
0.368898809523823,0.161575091575095,-6.75340610879496e-14,2.32416342125697e-11,-1.36090436699201e-08,5.0120244121884e-16,-0.837454212454277,-0.220467032967038,8.68816770148795e-16,-0.151098901098905,1.67435041385474e-14,1.39258626438866e-14,-0.0136540820057852,4.86853101373569e-15,53.8848222957586,0.10359600799326,-3.28735718481232,-0.0151098901098927,2.6292863873491e-13,0,1.18142857142857,0
0.333184523809528,0.0685531135531129,6.14877751607242e-14,-3.57854485140206e-11,-4.46151021143737e-09,-2.80976804701359e-16,-0.837454212454162,-0.220467032967029,2.76454533208938e-15,-0.151098901098907,6.799343890256e-15,2.34469751807324e-14,-0.0015071522050454,3.36838659576701e-15,36.9129733114122,0.1947515191489,-3.02918618914175,-0.0151098901098907,-5.80808503466161e-13,0,0.917142857142857,0
0.172525183150183,-0.104633699633698,9.47526608230724e-14,-3.74483285416985e-11,-5.0387410601816e-09,3.20947690584502e-16,0.261446886446926,0.328983516483517,1.48109558273074e-15,-0.151098901098906,1.22552187555141e-14,8.72445793185475e-15,-0.0173057181563151,1.62828433429829e-15,10.4913116397503,0.464595841493229,-0.684869256074966,-0.0260989010989024,-6.10363875130979e-13,0,0.788571428571429,0.571428571428571
0.0795032051282049,-0.236007326007327,5.6923889200781e-14,2.24080882351786e-12,4.54238027980211e-09,9.20667651175897e-17,1.08562271062275,0.741071428571432,9.06199241823842e-16,-0.1510989010989,2.61717827469463e-15,1.4495908879304e-14,-0.0434394439789152,4.26492355368347e-15,-29.3720208610843,-0.727909986012599,5.10367511621964,-0.119505494505495,1.00565529988533e-13,0,1.11857142857143,1
-0.0936836080586096,-0.607985347985347,4.0945920458152e-15,4.27290795047181e-12,-1.66349167599171e-09,1.73364858468872e-15,1.37133699633701,0.724587912087913,-2.13180721728654e-16,-0.151098901098899,-6.90163680307946e-15,-1.45978066828003e-14,0.106135121731647,1.31638456903709e-16,-93.740714667277,-0.979831814184459,4.94935526939998,-0.405219780219778,-5.57357352680634e-14,0,1.54285714285714,1
-0.225057234432234,-0.276282051282054,6.39392187398571e-14,-4.25299476794706e-11,3.88124275211523e-09,1.04697507784964e-15,1.58562271062275,0.686126373626385,3.58112691901671e-16,-0.151098901098899,-6.6343963300046e-16,-9.60219008063176e-15,0.00355344242722568,2.68310680813431e-15,3.39595283189063,-0.393016962369616,0.300600690645075,-0.366758241758245,-1.26761088748627e-13,0,1.60285714285714,1
-0.597035256410248,0.0273992673992655,7.40659847691264e-14,3.65145393447664e-12,2.54400901003937e-09,8.90683660294324e-16,1.46474358974364,0.664148351648348,3.69645388750279e-16,-0.162087912087909,-3.29592885344125e-15,-5.70948108707088e-15,-0.0579611422688214,2.83573856691126e-15,2.62172289516101,-0.109224921077544,-2.05253866999427,0.479395604395603,-4.62686051793315e-13,0,1.53857142857143,1
-0.265331959706958,0.157454212454212,6.26599078332844e-14,1.42644845498197e-11,1.23006446168197e-08,-2.11164681880517e-17,-0.414377289377294,0.559752747252744,9.3664420887759e-16,-0.304945054945072,2.56152426143082e-15,4.48158872033633e-15,0.00314737065809323,2.90627818483955e-15,-19.5279565920184,-0.0921765527791228,0.620740134534707,0.787087912087903,-1.05860426645008e-12,0,1.23857142857143,1
